reconocer (condicional perfecto)	yo habría reconocido<br>tú habrías reconocido<br>él, ella, Ud. habría reconocido<br>nosotros habríamos reconocido<br>vosotros habríais reconocido<br>ellos, ellas, Uds. habrían reconocido<br>vos habrías reconocido	condicional perfecto
reconocer (subjuntivo presente)	yo reconozca<br>tú reconozcas<br>él, ella, Ud. reconozca<br>nosotros reconozcamos<br>vosotros reconozcáis<br>ellos, ellas, Uds. reconozcan<br>vos reconozcas	subjuntivo presente
reconocer (subjuntivo imperfecto)	yo reconociera o reconociese<br>tú reconocieras o reconocieses<br>él, ella, Ud. reconociera o reconociese<br>nosotros reconociéramos o reconociésemos<br>vosotros reconocierais o reconocieseis<br>ellos, ellas, Uds. reconocieran o reconociesen<br>vos reconocieras o reconocieses	subjuntivo imperfecto
reconocer (subjuntivo futuro)	yo reconociere<br>tú reconocieres<br>él, ella, Ud. reconociere<br>nosotros reconociéremos<br>vosotros reconociereis<br>ellos, ellas, Uds. reconocieren<br>vos reconocieres	subjuntivo futuro
reconocer (subjuntivo pretérito perfecto)	yo haya reconocido<br>tú hayas reconocido<br>él, ella, Ud. haya reconocido<br>nosotros hayamos reconocido<br>vosotros hayáis reconocido<br>ellos, ellas, Uds. hayan reconocido<br>vos hayas reconocido	subjuntivo pretérito perfecto
reconocer (subjuntivo pluscuamperfecto)	yo hubiera o hubiese reconocido<br>tú hubieras o hubieses reconocido<br>él, ella, Ud. hubiera o hubiese reconocido<br>nosotros hubiéramos o hubiésemos reconocido<br>vosotros hubierais o hubieseis reconocido<br>ellos, ellas, Uds. hubieran o hubiesen reconocido<br>vos hubieras o hubieses reconocido	subjuntivo pluscuamperfecto
reconocer (subjuntivo futuro perfecto)	yo hubiere reconocido<br>tú hubieres reconocido<br>él, ella, Ud. hubiere reconocido<br>nosotros hubiéremos reconocido<br>vosotros hubiereis reconocido<br>ellos, ellas, Uds. hubieren reconocido<br>vos hubieres reconocido	subjuntivo futuro perfecto
reconocer (imperativo afirmativo)	yo –<br>tú ¡reconoce!<br>él, ella, Ud. ¡reconozca!<br>nosotros ¡reconozcamos!<br>vosotros ¡reconoced!<br>ellos, ellas, Uds. ¡reconozcan!<br>vos ¡reconocé!	imperativo afirmativo
reconocer (imperativo negativo)	yo –<br>tú ¡no reconozcas!<br>él, ella, Ud. ¡no reconozca!<br>nosotros ¡no reconozcamos!<br>vosotros ¡no reconozcáis!<br>ellos, ellas, Uds. ¡no reconozcan!<br>vos ¡no reconozcas!	imperativo negativo
estudiar (presente)	yo estudio<br>tú estudias<br>él, ella, Ud. estudia<br>nosotros estudiamos<br>vosotros estudiáis<br>ellos, ellas, Uds. estudian<br>vos estudiás	presente
estudiar (imperfecto)	yo estudiaba<br>tú estudiabas<br>él, ella, Ud. estudiaba<br>nosotros estudiábamos<br>vosotros estudiabais<br>ellos, ellas, Uds. estudiaban<br>vos estudiabas	imperfecto
estudiar (pretérito)	yo estudié<br>tú estudiaste<br>él, ella, Ud. estudió<br>nosotros estudiamos<br>vosotros estudiasteis<br>ellos, ellas, Uds. estudiaron<br>vos estudiaste	pretérito
estudiar (futuro)	yo estudiaré<br>tú estudiarás<br>él, ella, Ud. estudiará<br>nosotros estudiaremos<br>vosotros estudiaréis<br>ellos, ellas, Uds. estudiarán<br>vos estudiarás	futuro
estudiar (condicional)	yo estudiaría<br>tú estudiarías<br>él, ella, Ud. estudiaría<br>nosotros estudiaríamos<br>vosotros estudiaríais<br>ellos, ellas, Uds. estudiarían<br>vos estudiarías	condicional
estudiar (pretérito anterior)	yo hube estudiado<br>tú hubiste estudiado<br>él, ella, Ud. hubo estudiado<br>nosotros hubimos estudiado<br>vosotros hubisteis estudiado<br>ellos, ellas, Uds. hubieron estudiado<br>vos hubiste estudiado	pretérito anterior
estudiar (pretérito perfecto)	yo he estudiado<br>tú has estudiado<br>él, ella, Ud. ha estudiado<br>nosotros hemos estudiado<br>vosotros habéis estudiado<br>ellos, ellas, Uds. han estudiado<br>vos has estudiado	pretérito perfecto
estudiar (pluscuamperfecto)	yo había estudiado<br>tú habías estudiado<br>él, ella, Ud. había estudiado<br>nosotros habíamos estudiado<br>vosotros habíais estudiado<br>ellos, ellas, Uds. habían estudiado<br>vos habías estudiado	pluscuamperfecto
estudiar (futuro perfecto)	yo habré estudiado<br>tú habrás estudiado<br>él, ella, Ud. habrá estudiado<br>nosotros habremos estudiado<br>vosotros habréis estudiado<br>ellos, ellas, Uds. habrán estudiado<br>vos habrás estudiado	futuro perfecto
estudiar (condicional perfecto)	yo habría estudiado<br>tú habrías estudiado<br>él, ella, Ud. habría estudiado<br>nosotros habríamos estudiado<br>vosotros habríais estudiado<br>ellos, ellas, Uds. habrían estudiado<br>vos habrías estudiado	condicional perfecto
estudiar (subjuntivo presente)	yo estudie<br>tú estudies<br>él, ella, Ud. estudie<br>nosotros estudiemos<br>vosotros estudiéis<br>ellos, ellas, Uds. estudien<br>vos estudies, *estudiés	subjuntivo presente
estudiar (subjuntivo imperfecto)	yo estudiara o estudiase<br>tú estudiaras o estudiases<br>él, ella, Ud. estudiara o estudiase<br>nosotros estudiáramos o estudiásemos<br>vosotros estudiarais o estudiaseis<br>ellos, ellas, Uds. estudiaran o estudiasen<br>vos estudiaras o estudiases	subjuntivo imperfecto
estudiar (subjuntivo futuro)	yo estudiare<br>tú estudiares<br>él, ella, Ud. estudiare<br>nosotros estudiáremos<br>vosotros estudiareis<br>ellos, ellas, Uds. estudiaren<br>vos estudiares	subjuntivo futuro
estudiar (subjuntivo pretérito perfecto)	yo haya estudiado<br>tú hayas estudiado<br>él, ella, Ud. haya estudiado<br>nosotros hayamos estudiado<br>vosotros hayáis estudiado<br>ellos, ellas, Uds. hayan estudiado<br>vos hayas estudiado	subjuntivo pretérito perfecto
estudiar (subjuntivo pluscuamperfecto)	yo hubiera o hubiese estudiado<br>tú hubieras o hubieses estudiado<br>él, ella, Ud. hubiera o hubiese estudiado<br>nosotros hubiéramos o hubiésemos estudiado<br>vosotros hubierais o hubieseis estudiado<br>ellos, ellas, Uds. hubieran o hubiesen estudiado<br>vos hubieras o hubieses estudiado	subjuntivo pluscuamperfecto
estudiar (subjuntivo futuro perfecto)	yo hubiere estudiado<br>tú hubieres estudiado<br>él, ella, Ud. hubiere estudiado<br>nosotros hubiéremos estudiado<br>vosotros hubiereis estudiado<br>ellos, ellas, Uds. hubieren estudiado<br>vos hubieres estudiado	subjuntivo futuro perfecto
estudiar (imperativo afirmativo)	yo –<br>tú ¡estudia!<br>él, ella, Ud. ¡estudie!<br>nosotros ¡estudiemos!<br>vosotros ¡estudiad!<br>ellos, ellas, Uds. ¡estudien!<br>vos ¡estudiá!	imperativo afirmativo
estudiar (imperativo negativo)	yo –<br>tú ¡no estudies!<br>él, ella, Ud. ¡no estudie!<br>nosotros ¡no estudiemos!<br>vosotros ¡no estudiéis!<br>ellos, ellas, Uds. ¡no estudien!<br>vos ¡no estudies, *estudiés!	imperativo negativo
alcanzar (presente)	yo alcanzo<br>tú alcanzas<br>él, ella, Ud. alcanza<br>nosotros alcanzamos<br>vosotros alcanzáis<br>ellos, ellas, Uds. alcanzan<br>vos alcanzás	presente
alcanzar (imperfecto)	yo alcanzaba<br>tú alcanzabas<br>él, ella, Ud. alcanzaba<br>nosotros alcanzábamos<br>vosotros alcanzabais<br>ellos, ellas, Uds. alcanzaban<br>vos alcanzabas	imperfecto
alcanzar (pretérito)	yo alcancé<br>tú alcanzaste<br>él, ella, Ud. alcanzó<br>nosotros alcanzamos<br>vosotros alcanzasteis<br>ellos, ellas, Uds. alcanzaron<br>vos alcanzaste	pretérito
alcanzar (futuro)	yo alcanzaré<br>tú alcanzarás<br>él, ella, Ud. alcanzará<br>nosotros alcanzaremos<br>vosotros alcanzaréis<br>ellos, ellas, Uds. alcanzarán<br>vos alcanzarás	futuro
alcanzar (condicional)	yo alcanzaría<br>tú alcanzarías<br>él, ella, Ud. alcanzaría<br>nosotros alcanzaríamos<br>vosotros alcanzaríais<br>ellos, ellas, Uds. alcanzarían<br>vos alcanzarías	condicional
alcanzar (pretérito anterior)	yo hube alcanzado<br>tú hubiste alcanzado<br>él, ella, Ud. hubo alcanzado<br>nosotros hubimos alcanzado<br>vosotros hubisteis alcanzado<br>ellos, ellas, Uds. hubieron alcanzado<br>vos hubiste alcanzado	pretérito anterior
alcanzar (pretérito perfecto)	yo he alcanzado<br>tú has alcanzado<br>él, ella, Ud. ha alcanzado<br>nosotros hemos alcanzado<br>vosotros habéis alcanzado<br>ellos, ellas, Uds. han alcanzado<br>vos has alcanzado	pretérito perfecto
alcanzar (pluscuamperfecto)	yo había alcanzado<br>tú habías alcanzado<br>él, ella, Ud. había alcanzado<br>nosotros habíamos alcanzado<br>vosotros habíais alcanzado<br>ellos, ellas, Uds. habían alcanzado<br>vos habías alcanzado	pluscuamperfecto
alcanzar (futuro perfecto)	yo habré alcanzado<br>tú habrás alcanzado<br>él, ella, Ud. habrá alcanzado<br>nosotros habremos alcanzado<br>vosotros habréis alcanzado<br>ellos, ellas, Uds. habrán alcanzado<br>vos habrás alcanzado	futuro perfecto
alcanzar (condicional perfecto)	yo habría alcanzado<br>tú habrías alcanzado<br>él, ella, Ud. habría alcanzado<br>nosotros habríamos alcanzado<br>vosotros habríais alcanzado<br>ellos, ellas, Uds. habrían alcanzado<br>vos habrías alcanzado	condicional perfecto
alcanzar (subjuntivo presente)	yo alcance<br>tú alcances<br>él, ella, Ud. alcance<br>nosotros alcancemos<br>vosotros alcancéis<br>ellos, ellas, Uds. alcancen<br>vos alcances, *alcancés	subjuntivo presente
alcanzar (subjuntivo imperfecto)	yo alcanzara o alcanzase<br>tú alcanzaras o alcanzases<br>él, ella, Ud. alcanzara o alcanzase<br>nosotros alcanzáramos o alcanzásemos<br>vosotros alcanzarais o alcanzaseis<br>ellos, ellas, Uds. alcanzaran o alcanzasen<br>vos alcanzaras o alcanzases	subjuntivo imperfecto
alcanzar (subjuntivo futuro)	yo alcanzare<br>tú alcanzares<br>él, ella, Ud. alcanzare<br>nosotros alcanzáremos<br>vosotros alcanzareis<br>ellos, ellas, Uds. alcanzaren<br>vos alcanzares	subjuntivo futuro
alcanzar (subjuntivo pretérito perfecto)	yo haya alcanzado<br>tú hayas alcanzado<br>él, ella, Ud. haya alcanzado<br>nosotros hayamos alcanzado<br>vosotros hayáis alcanzado<br>ellos, ellas, Uds. hayan alcanzado<br>vos hayas alcanzado	subjuntivo pretérito perfecto
alcanzar (subjuntivo pluscuamperfecto)	yo hubiera o hubiese alcanzado<br>tú hubieras o hubieses alcanzado<br>él, ella, Ud. hubiera o hubiese alcanzado<br>nosotros hubiéramos o hubiésemos alcanzado<br>vosotros hubierais o hubieseis alcanzado<br>ellos, ellas, Uds. hubieran o hubiesen alcanzado<br>vos hubieras o hubieses alcanzado	subjuntivo pluscuamperfecto
alcanzar (subjuntivo futuro perfecto)	yo hubiere alcanzado<br>tú hubieres alcanzado<br>él, ella, Ud. hubiere alcanzado<br>nosotros hubiéremos alcanzado<br>vosotros hubiereis alcanzado<br>ellos, ellas, Uds. hubieren alcanzado<br>vos hubieres alcanzado	subjuntivo futuro perfecto
alcanzar (imperativo afirmativo)	yo –<br>tú ¡alcanza!<br>él, ella, Ud. ¡alcance!<br>nosotros ¡alcancemos!<br>vosotros ¡alcanzad!<br>ellos, ellas, Uds. ¡alcancen!<br>vos ¡alcanzá!	imperativo afirmativo
alcanzar (imperativo negativo)	yo –<br>tú ¡no alcances!<br>él, ella, Ud. ¡no alcance!<br>nosotros ¡no alcancemos!<br>vosotros ¡no alcancéis!<br>ellos, ellas, Uds. ¡no alcancen!<br>vos ¡no alcances, *alcancés!	imperativo negativo
nacer (presente)	yo nazco<br>tú naces<br>él, ella, Ud. nace<br>nosotros nacemos<br>vosotros nacéis<br>ellos, ellas, Uds. nacen<br>vos nacés	presente
nacer (imperfecto)	yo nacía<br>tú nacías<br>él, ella, Ud. nacía<br>nosotros nacíamos<br>vosotros nacíais<br>ellos, ellas, Uds. nacían<br>vos nacías	imperfecto
nacer (pretérito)	yo nací<br>tú naciste<br>él, ella, Ud. nació<br>nosotros nacimos<br>vosotros nacisteis<br>ellos, ellas, Uds. nacieron<br>vos naciste	pretérito
nacer (futuro)	yo naceré<br>tú nacerás<br>él, ella, Ud. nacerá<br>nosotros naceremos<br>vosotros naceréis<br>ellos, ellas, Uds. nacerán<br>vos nacerás	futuro
nacer (condicional)	yo nacería<br>tú nacerías<br>él, ella, Ud. nacería<br>nosotros naceríamos<br>vosotros naceríais<br>ellos, ellas, Uds. nacerían<br>vos nacerías	condicional
nacer (pretérito anterior)	yo hube nacido o nado o nato<br>tú hubiste nacido o nado o nato<br>él, ella, Ud. hubo nacido o nado o nato<br>nosotros hubimos nacido o nado o nato<br>vosotros hubisteis nacido o nado o nato<br>ellos, ellas, Uds. hubieron nacido o nado o nato<br>vos hubiste nacido o nado o nato	pretérito anterior
nacer (pretérito perfecto)	yo he nacido o nado o nato<br>tú has nacido o nado o nato<br>él, ella, Ud. ha nacido o nado o nato<br>nosotros hemos nacido o nado o nato<br>vosotros habéis nacido o nado o nato<br>ellos, ellas, Uds. han nacido o nado o nato<br>vos has nacido o nado o nato	pretérito perfecto
nacer (pluscuamperfecto)	yo había nacido o nado o nato<br>tú habías nacido o nado o nato<br>él, ella, Ud. había nacido o nado o nato<br>nosotros habíamos nacido o nado o nato<br>vosotros habíais nacido o nado o nato<br>ellos, ellas, Uds. habían nacido o nado o nato<br>vos habías nacido o nado o nato	pluscuamperfecto
nacer (futuro perfecto)	yo habré nacido o nado o nato<br>tú habrás nacido o nado o nato<br>él, ella, Ud. habrá nacido o nado o nato<br>nosotros habremos nacido o nado o nato<br>vosotros habréis nacido o nado o nato<br>ellos, ellas, Uds. habrán nacido o nado o nato<br>vos habrás nacido o nado o nato	futuro perfecto
nacer (condicional perfecto)	yo habría nacido o nado o nato<br>tú habrías nacido o nado o nato<br>él, ella, Ud. habría nacido o nado o nato<br>nosotros habríamos nacido o nado o nato<br>vosotros habríais nacido o nado o nato<br>ellos, ellas, Uds. habrían nacido o nado o nato<br>vos habrías nacido o nado o nato	condicional perfecto
nacer (subjuntivo presente)	yo nazca<br>tú nazcas<br>él, ella, Ud. nazca<br>nosotros nazcamos<br>vosotros nazcáis<br>ellos, ellas, Uds. nazcan<br>vos nazcas	subjuntivo presente
nacer (subjuntivo imperfecto)	yo naciera o naciese<br>tú nacieras o nacieses<br>él, ella, Ud. naciera o naciese<br>nosotros naciéramos o naciésemos<br>vosotros nacierais o nacieseis<br>ellos, ellas, Uds. nacieran o naciesen<br>vos nacieras o nacieses	subjuntivo imperfecto
nacer (subjuntivo futuro)	yo naciere<br>tú nacieres<br>él, ella, Ud. naciere<br>nosotros naciéremos<br>vosotros naciereis<br>ellos, ellas, Uds. nacieren<br>vos nacieres	subjuntivo futuro
nacer (subjuntivo pretérito perfecto)	yo haya nacido o nado o nato<br>tú hayas nacido o nado o nato<br>él, ella, Ud. haya nacido o nado o nato<br>nosotros hayamos nacido o nado o nato<br>vosotros hayáis nacido o nado o nato<br>ellos, ellas, Uds. hayan nacido o nado o nato<br>vos hayas nacido o nado o nato	subjuntivo pretérito perfecto
nacer (subjuntivo pluscuamperfecto)	yo hubiera o hubiese nacido o nado o nato<br>tú hubieras o hubieses nacido o nado o nato<br>él, ella, Ud. hubiera o hubiese nacido o nado o nato<br>nosotros hubiéramos o hubiésemos nacido o nado o nato<br>vosotros hubierais o hubieseis nacido o nado o nato<br>ellos, ellas, Uds. hubieran o hubiesen nacido o nado o nato<br>vos hubieras o hubieses nacido o nado o nato	subjuntivo pluscuamperfecto
nacer (subjuntivo futuro perfecto)	yo hubiere nacido o nado o nato<br>tú hubieres nacido o nado o nato<br>él, ella, Ud. hubiere nacido o nado o nato<br>nosotros hubiéremos nacido o nado o nato<br>vosotros hubiereis nacido o nado o nato<br>ellos, ellas, Uds. hubieren nacido o nado o nato<br>vos hubieres nacido o nado o nato	subjuntivo futuro perfecto
nacer (imperativo afirmativo)	yo –<br>tú ¡nace!<br>él, ella, Ud. ¡nazca!<br>nosotros ¡nazcamos!<br>vosotros ¡naced!<br>ellos, ellas, Uds. ¡nazcan!<br>vos ¡nacé!	imperativo afirmativo
nacer (imperativo negativo)	yo –<br>tú ¡no nazcas!<br>él, ella, Ud. ¡no nazca!<br>nosotros ¡no nazcamos!<br>vosotros ¡no nazcáis!<br>ellos, ellas, Uds. ¡no nazcan!<br>vos ¡no nazcas!	imperativo negativo
dirigir (presente)	yo dirijo<br>tú diriges<br>él, ella, Ud. dirige<br>nosotros dirigimos<br>vosotros dirigís<br>ellos, ellas, Uds. dirigen<br>vos dirigís	presente
dirigir (imperfecto)	yo dirigía<br>tú dirigías<br>él, ella, Ud. dirigía<br>nosotros dirigíamos<br>vosotros dirigíais<br>ellos, ellas, Uds. dirigían<br>vos dirigías	imperfecto
dirigir (pretérito)	yo dirigí<br>tú dirigiste<br>él, ella, Ud. dirigió<br>nosotros dirigimos<br>vosotros dirigisteis<br>ellos, ellas, Uds. dirigieron<br>vos dirigiste	pretérito
dirigir (futuro)	yo dirigiré<br>tú dirigirás<br>él, ella, Ud. dirigirá<br>nosotros dirigiremos<br>vosotros dirigiréis<br>ellos, ellas, Uds. dirigirán<br>vos dirigirás	futuro
dirigir (condicional)	yo dirigiría<br>tú dirigirías<br>él, ella, Ud. dirigiría<br>nosotros dirigiríamos<br>vosotros dirigiríais<br>ellos, ellas, Uds. dirigirían<br>vos dirigirías	condicional
dirigir (pretérito anterior)	yo hube dirigido<br>tú hubiste dirigido<br>él, ella, Ud. hubo dirigido<br>nosotros hubimos dirigido<br>vosotros hubisteis dirigido<br>ellos, ellas, Uds. hubieron dirigido<br>vos hubiste dirigido	pretérito anterior
dirigir (pretérito perfecto)	yo he dirigido<br>tú has dirigido<br>él, ella, Ud. ha dirigido<br>nosotros hemos dirigido<br>vosotros habéis dirigido<br>ellos, ellas, Uds. han dirigido<br>vos has dirigido	pretérito perfecto
dirigir (pluscuamperfecto)	yo había dirigido<br>tú habías dirigido<br>él, ella, Ud. había dirigido<br>nosotros habíamos dirigido<br>vosotros habíais dirigido<br>ellos, ellas, Uds. habían dirigido<br>vos habías dirigido	pluscuamperfecto
dirigir (futuro perfecto)	yo habré dirigido<br>tú habrás dirigido<br>él, ella, Ud. habrá dirigido<br>nosotros habremos dirigido<br>vosotros habréis dirigido<br>ellos, ellas, Uds. habrán dirigido<br>vos habrás dirigido	futuro perfecto
